site,source_station,origin,target_date,forecast_timestamp,horizon,y_true,yhat_lags,yhat_meteo,error_lags,error_meteo,sq_error_lags,sq_error_meteo,loss_differential
Birr (Co. Offaly),Birr co offlay,2023-07-22,2023-07-23 00:00:00,2023-07-23 00:00:00,24,5.36,8.67664909363,7.49515151978,-3.31664909363,-2.13515151978,11.0001612103,4.5588720124,6.44128919786
Birr (Co. Offaly),Birr co offlay,2023-07-23,2023-07-24 00:00:00,2023-07-24 00:00:00,24,7.68,9.22571659088,7.96414995193,-1.54571659088,-0.284149951935,2.38923977933,0.0807411951846,2.30849858414
Birr (Co. Offaly),Birr co offlay,2023-07-24,2023-07-25 00:00:00,2023-07-25 00:00:00,24,12.06,7.76714229584,7.76972866058,4.29285770416,4.29027133942,18.4286272682,18.4064281658,0.0221991023695
Birr (Co. Offaly),Birr co offlay,2023-07-25,2023-07-26 00:00:00,2023-07-26 00:00:00,24,10.13,9.47607421875,9.78961277008,0.65392578125,0.340387229919,0.427618927383,0.115863466292,0.311755461091
Birr (Co. Offaly),Birr co offlay,2023-07-26,2023-07-27 00:00:00,2023-07-27 00:00:00,24,3.26,11.1311311722,10.1267662048,-7.87113117218,-6.86676620483,61.9547059297,47.1524781119,14.8022278178
Birr (Co. Offaly),Birr co offlay,2023-07-27,2023-07-28 00:00:00,2023-07-28 00:00:00,24,5.22,9.89621829987,8.54436397552,-4.67621829987,-3.32436397552,21.867017588,11.0513958418,10.8156217462
Birr (Co. Offaly),Birr co offlay,2023-07-28,2023-07-29 00:00:00,2023-07-29 00:00:00,24,8.5,7.40142154694,7.09285736084,1.09857845306,1.40714263916,1.20687461754,1.98005040694,-0.773175789406
Birr (Co. Offaly),Birr co offlay,2023-07-29,2023-07-30 00:00:00,2023-07-30 00:00:00,24,7.58,7.8265786171,7.43586730957,-0.246578617096,0.14413269043,0.0608010144089,0.0207742324505,0.0400267819584
Birr (Co. Offaly),Birr co offlay,2023-07-30,2023-07-31 00:00:00,2023-07-31 00:00:00,24,5.21,8.48382568359,7.78268194199,-3.27382568359,-2.57268194199,10.7179346066,6.61869237462,4.09924223194
Birr (Co. Offaly),Birr co offlay,2023-07-31,2023-08-01 00:00:00,2023-08-01 00:00:00,24,11.98,9.66798877716,8.47811412811,2.31201122284,3.50188587189,5.34539589454,12.2632046597,-6.91780876519
Dublin Airport,Dublin Airport,2023-01-01,2023-01-01 01:00:00,2023-01-01 01:00:00,1,3.23,31.1566505432,20.4947452545,-27.9266505432,-17.2647452545,779.897810563,298.071428703,481.826381859
Dublin Airport,Dublin Airport,2023-01-02,2023-01-02 01:00:00,2023-01-02 01:00:00,1,15.92,18.4627017975,17.8969116211,-2.54270179749,-1.97691162109,6.46533243094,3.90817955762,2.55715287332
Dublin Airport,Dublin Airport,2023-01-03,2023-01-03 01:00:00,2023-01-03 01:00:00,1,12.1,7.14902019501,9.325963974,4.95097980499,2.774036026,24.5122010294,7.69527587355,16.8169251559
Dublin Airport,Dublin Airport,2023-01-04,2023-01-04 01:00:00,2023-01-04 01:00:00,1,7.34,3.2165055275,6.17268753052,4.1234944725,1.16731246948,17.0032066648,1.36261840141,15.6405882634
Dublin Airport,Dublin Airport,2023-01-05,2023-01-05 01:00:00,2023-01-05 01:00:00,1,12.83,12.5903606415,12.0348825455,0.239639358521,0.795117454529,0.0574270221521,0.632211766496,-0.574784744344
Dublin Airport,Dublin Airport,2023-01-06,2023-01-06 01:00:00,2023-01-06 01:00:00,1,14.66,13.2600049973,13.6324129105,1.39999500275,1.02758708954,1.95998600772,1.05593522659,0.904050781129
Dublin Airport,Dublin Airport,2023-01-07,2023-01-07 01:00:00,2023-01-07 01:00:00,1,9.34,7.89142465591,5.05798196793,1.44857534409,4.28201803207,2.09837052749,18.335678427,-16.2373078995
Dublin Airport,Dublin Airport,2023-01-08,2023-01-08 01:00:00,2023-01-08 01:00:00,1,17.84,13.8210458755,13.8912220001,4.01895412445,3.94877799988,16.1519922544,15.5928476923,0.559144562119
Dublin Airport,Dublin Airport,2023-01-09,2023-01-09 01:00:00,2023-01-09 01:00:00,1,12.75,10.11236763,10.4918050766,2.63763237,2.2581949234,6.95710451925,5.09944431207,1.85766020717
Dublin Airport,Dublin Airport,2023-01-10,2023-01-10 01:00:00,2023-01-10 01:00:00,1,23.11,20.8839893341,18.9962100983,2.22601066589,4.11378990173,4.95512348467,16.9232673556,-11.9681438709
Dublin Airport,Dublin Airport,2023-01-11,2023-01-11 01:00:00,2023-01-11 01:00:00,1,11.02,20.3423595428,18.3964633942,-9.32235954285,-7.37646339417,86.9063874461,54.4122122055,32.4941752406
Dublin Airport,Dublin Airport,2023-01-12,2023-01-12 01:00:00,2023-01-12 01:00:00,1,14.22,4.58317089081,5.43461275101,9.63682910919,8.78538724899,92.8684752798,77.1830291148,15.685446165
Dublin Airport,Dublin Airport,2023-01-13,2023-01-13 01:00:00,2023-01-13 01:00:00,1,12.64,18.484046936,14.9305791855,-5.84404693604,-2.29057918549,34.1528845906,5.24675300498,28.9061315856
Dublin Airport,Dublin Airport,2023-01-14,2023-01-14 01:00:00,2023-01-14 01:00:00,1,14.47878836,14.5549077988,9.7777223587,-0.0761194387671,4.7010660013,0.00579416895822,22.1000215485,-22.0942273796
Dublin Airport,Dublin Airport,2023-01-15,2023-01-15 01:00:00,2023-01-15 01:00:00,1,17.80711826,16.230714798,14.5090456009,1.57640346203,3.29807265911,2.48504787509,10.8772832648,-8.39223538967
Dublin Airport,Dublin Airport,2023-01-16,2023-01-16 01:00:00,2023-01-16 01:00:00,1,10.4,18.9130897522,16.0092124939,-8.5130897522,-5.6092124939,72.472697129,31.4632648017,41.0094323273
Dublin Airport,Dublin Airport,2023-01-17,2023-01-17 01:00:00,2023-01-17 01:00:00,1,22.81,24.4970664978,25.2132530212,-1.6870664978,-2.40325302124,2.84619336801,5.7756250841,-2.92943171609
Dublin Airport,Dublin Airport,2023-01-18,2023-01-18 01:00:00,2023-01-18 01:00:00,1,5.07,9.02801322937,9.59757328033,-3.95801322937,-4.52757328033,15.6658687239,20.4989198088,-4.83305108493
Dublin Airport,Dublin Airport,2023-01-19,2023-01-19 01:00:00,2023-01-19 01:00:00,1,8.62,10.9180984497,11.1841955185,-2.29809844971,-2.56419551849,5.28125648455,6.57509865706,-1.29384217252
Dublin Airport,Dublin Airport,2023-01-20,2023-01-20 01:00:00,2023-01-20 01:00:00,1,16.62,16.5958251953,17.6629638672,0.0241748046875,-1.04296386719,0.000584421181679,1.08777362826,-1.08718920708
Dublin Airport,Dublin Airport,2023-01-21,2023-01-21 01:00:00,2023-01-21 01:00:00,1,11.63,12.3560819626,12.6941156387,-0.726081962585,-1.06411563873,0.527195016392,1.1323420926,-0.605147076204
Dublin Airport,Dublin Airport,2023-01-22,2023-01-22 01:00:00,2023-01-22 01:00:00,1,10.41,7.58949899673,8.29585933685,2.82050100327,2.11414066315,7.95522590942,4.46959074357,3.48563516585
Dublin Airport,Dublin Airport,2023-01-23,2023-01-23 01:00:00,2023-01-23 01:00:00,1,9.4,7.5212635994,8.2391910553,1.8787364006,1.1608089447,3.52965046296,1.3474774061,2.18217305685
Dublin Airport,Dublin Airport,2023-01-24,2023-01-24 01:00:00,2023-01-24 01:00:00,1,39.72,22.6853065491,24.6235847473,17.0346934509,15.0964152527,290.180780967,227.901753482,62.2790274856
Dublin Airport,Dublin Airport,2023-01-25,2023-01-25 01:00:00,2023-01-25 01:00:00,1,6.59,11.5400838852,11.8213558197,-4.95008388519,-5.2313558197,24.5033304704,27.3670837123,-2.86375324189
Dublin Airport,Dublin Airport,2023-01-26,2023-01-26 01:00:00,2023-01-26 01:00:00,1,26.05,22.1963787079,23.1047401428,3.85362129211,2.94525985718,14.850397063,8.6745556263,6.17584143673
Dublin Airport,Dublin Airport,2023-01-27,2023-01-27 01:00:00,2023-01-27 01:00:00,1,10.79,14.5346536636,14.9968357086,-3.74465366364,-4.20683570862,14.0224310606,17.6974666793,-3.67503561873
Dublin Airport,Dublin Airport,2023-01-28,2023-01-28 01:00:00,2023-01-28 01:00:00,1,24,27.9666366577,27.8823070526,-3.96663665771,-3.88230705261,15.7342063743,15.0723080508,0.661898323564
Dublin Airport,Dublin Airport,2023-01-29,2023-01-29 01:00:00,2023-01-29 01:00:00,1,16.68,18.8273658752,18.0727443695,-2.14736587524,-1.39274436951,4.61118020216,1.93973687879,2.67144332337
Dublin Airport,Dublin Airport,2023-01-30,2023-01-30 01:00:00,2023-01-30 01:00:00,1,23.53,23.7720680237,23.1708641052,-0.242068023682,0.359135894775,0.0585969280891,0.128978590916,-0.070381662827
Dublin Airport,Dublin Airport,2023-01-31,2023-01-31 01:00:00,2023-01-31 01:00:00,1,9.93,17.7271404266,17.5600376129,-7.79714042664,-7.63003761292,60.7953988327,58.2174739745,2.57792485818
Dublin Airport,Dublin Airport,2023-02-01,2023-02-01 01:00:00,2023-02-01 01:00:00,1,25.73,24.1122436523,24.794210434,1.61775634766,0.93578956604,2.61713560038,0.875702111909,1.74143348847
Dublin Airport,Dublin Airport,2023-02-02,2023-02-02 01:00:00,2023-02-02 01:00:00,1,6.99,11.0924291611,11.4167947769,-4.10242916107,-4.42679477692,16.8299250216,19.5965119969,-2.76658697532
Dublin Airport,Dublin Airport,2023-02-03,2023-02-03 01:00:00,2023-02-03 01:00:00,1,9.21,7.04617452621,8.01106834412,2.16382547379,1.19893165588,4.682140681,1.43743711548,3.24470356552
Dublin Airport,Dublin Airport,2023-02-04,2023-02-04 01:00:00,2023-02-04 01:00:00,1,5.14,7.15512752533,9.26934814453,-2.01512752533,-4.12934814453,4.06073894334,17.0515160987,-12.9907771554
Dublin Airport,Dublin Airport,2023-02-05,2023-02-05 01:00:00,2023-02-05 01:00:00,1,28.92,27.0172042847,29.8377304077,1.90279571533,-0.917730407715,3.62063153429,0.842229101244,2.77840243304
Dublin Airport,Dublin Airport,2023-02-06,2023-02-06 01:00:00,2023-02-06 01:00:00,1,116.98,71.0202941895,77.4122695923,45.9597058105,39.5677304077,2112.29455819,1565.60528962,546.689268574
Dublin Airport,Dublin Airport,2023-02-07,2023-02-07 01:00:00,2023-02-07 01:00:00,1,18.87,23.0121307373,34.4779624939,-4.1421307373,-15.6079624939,17.1572470449,243.608493211,-226.451246166
Dublin Airport,Dublin Airport,2023-02-08,2023-02-08 01:00:00,2023-02-08 01:00:00,1,54.8,41.9783325195,40.1174468994,12.8216674805,14.6825531006,164.39515698,215.577365552,-51.1822085718
Dublin Airport,Dublin Airport,2023-02-09,2023-02-09 01:00:00,2023-02-09 01:00:00,1,3.83,6.37283611298,7.43144655228,-2.54283611298,-3.60144655228,6.46601549746,12.9704172689,-6.50440177145
Dublin Airport,Dublin Airport,2023-02-10,2023-02-10 01:00:00,2023-02-10 01:00:00,1,21.17,18.3868350983,22.2174510956,2.78316490173,-1.04745109558,7.74600687024,1.09715379763,6.64885307261
Dublin Airport,Dublin Airport,2023-02-11,2023-02-11 01:00:00,2023-02-11 01:00:00,1,6.22,7.79487085342,9.60401916504,-1.57487085342,-3.38401916504,2.48021820496,11.4515857094,-8.97136750439
Dublin Airport,Dublin Airport,2023-02-12,2023-02-12 01:00:00,2023-02-12 01:00:00,1,9.44,10.3383083344,12.4851360321,-0.898308334351,-3.0451360321,0.806957863564,9.27285345402,-8.46589559046
Dublin Airport,Dublin Airport,2023-02-13,2023-02-13 01:00:00,2023-02-13 01:00:00,1,18.93,14.1843986511,15.0844268799,4.74560134888,3.84557312012,22.5207321625,14.7884326222,7.73229954029
Dublin Airport,Dublin Airport,2023-02-14,2023-02-14 01:00:00,2023-02-14 01:00:00,1,29.45,29.6696434021,27.3997898102,-0.2196434021,2.05021018982,0.0482432240859,4.20336182244,-4.15511859835
Dublin Airport,Dublin Airport,2023-02-15,2023-02-15 01:00:00,2023-02-15 01:00:00,1,29.01,30.1057186127,29.5796165466,-1.09571861267,-0.569616546631,1.20059927815,0.324463010196,0.876136267958
Dublin Airport,Dublin Airport,2023-02-16,2023-02-16 01:00:00,2023-02-16 01:00:00,1,6.45,6.14160251617,8.76772117615,0.308397483826,-2.31772117615,0.09510900803,5.37183145036,-5.27672244233
Dublin Airport,Dublin Airport,2023-02-17,2023-02-17 01:00:00,2023-02-17 01:00:00,1,5.15,6.42443609238,7.86413526535,-1.27443609238,-2.71413526535,1.62418735355,7.36653023862,-5.74234288507
Dublin Airport,Dublin Airport,2023-02-18,2023-02-18 01:00:00,2023-02-18 01:00:00,1,7.37,7.70045900345,6.94317102432,-0.330459003448,0.426828975677,0.10920315296,0.182182974478,-0.0729798215177
Dublin Airport,Dublin Airport,2023-02-19,2023-02-19 01:00:00,2023-02-19 01:00:00,1,10.24,9.18154621124,10.1595640182,1.05845378876,0.0804359817505,1.12032442293,0.00646994716016,1.11385447577
Dublin Airport,Dublin Airport,2023-02-20,2023-02-20 01:00:00,2023-02-20 01:00:00,1,3.95,4.47437000275,5.85609960556,-0.524370002747,-1.90609960556,0.27496389978,3.63321570632,-3.35825180654
Dublin Airport,Dublin Airport,2023-02-21,2023-02-21 01:00:00,2023-02-21 01:00:00,1,9.45,12.8386983871,13.6195201874,-3.38869838715,-4.16952018738,11.483276759,17.384898593,-5.90162183391
Dublin Airport,Dublin Airport,2023-02-22,2023-02-22 01:00:00,2023-02-22 01:00:00,1,3.32,7.77380084991,5.95331764221,-4.45380084991,-2.63331764221,19.8363420107,6.93436180478,12.9019802059
Dublin Airport,Dublin Airport,2023-02-23,2023-02-23 01:00:00,2023-02-23 01:00:00,1,10.93,11.8730964661,9.66718387604,-0.943096466064,1.26281612396,0.889430944303,1.59470456294,-0.705273618636
Dublin Airport,Dublin Airport,2023-02-24,2023-02-24 01:00:00,2023-02-24 01:00:00,1,19.57,17.9751605988,17.4999828339,1.59483940125,2.07001716614,2.54351271576,4.2849710681,-1.74145835234
Dublin Airport,Dublin Airport,2023-02-25,2023-02-25 01:00:00,2023-02-25 01:00:00,1,28.34,31.3296718597,30.7299671173,-2.98967185974,-2.38996711731,8.93813782893,5.71194282182,3.22619500711
Dublin Airport,Dublin Airport,2023-02-26,2023-02-26 01:00:00,2023-02-26 01:00:00,1,9.37,11.5014410019,9.05970859528,-2.13144100189,0.310291404724,4.54304074455,0.0962807558457,4.4467599887
Dublin Airport,Dublin Airport,2023-02-27,2023-02-27 01:00:00,2023-02-27 01:00:00,1,11.65,10.2756586075,11.1292095184,1.37434139252,0.520790481567,1.88881426319,0.271222725691,1.61759153749
Dublin Airport,Dublin Airport,2023-02-28,2023-02-28 01:00:00,2023-02-28 01:00:00,1,7.27,5.31058549881,12.0486249924,1.95941450119,-4.77862499237,3.83930518747,22.8352568177,-18.9959516302
Dublin Airport,Dublin Airport,2023-03-01,2023-03-01 01:00:00,2023-03-01 01:00:00,1,7.06,11.2769451141,10.2183446884,-4.21694511414,-3.15834468842,17.7826260956,9.97514117084,7.80748492479
Dublin Airport,Dublin Airport,2023-03-02,2023-03-02 01:00:00,2023-03-02 01:00:00,1,7.81,7.67955780029,6.02153730392,0.130442199707,1.78846269608,0.0170151674644,3.19859881525,-3.18158364779
Dublin Airport,Dublin Airport,2023-03-03,2023-03-03 01:00:00,2023-03-03 01:00:00,1,4.05,7.16386842728,5.69816637039,-3.11386842728,-1.64816637039,9.69617658239,2.71645238449,6.9797241979
Dublin Airport,Dublin Airport,2023-03-04,2023-03-04 01:00:00,2023-03-04 01:00:00,1,6.56,5.94748592377,6.60356760025,0.612514076233,-0.0435676002502,0.375173493583,0.00189813579157,0.373275357792
Dublin Airport,Dublin Airport,2023-03-05,2023-03-05 01:00:00,2023-03-05 01:00:00,1,27.45,18.4629631042,18.7111339569,8.98703689575,8.73886604309,80.7668321656,76.3677797191,4.39905244652
Dublin Airport,Dublin Airport,2023-03-06,2023-03-06 01:00:00,2023-03-06 01:00:00,1,8.24,10.8663063049,10.9580640793,-2.62630630493,-2.71806407928,6.89748480732,7.3878723391,-0.490387531774
Dublin Airport,Dublin Airport,2023-03-07,2023-03-07 01:00:00,2023-03-07 01:00:00,1,11.46,12.3880662918,11.6995229721,-0.928066291809,-0.239522972107,0.861307041992,0.0573712541669,0.803935787825
Dublin Airport,Dublin Airport,2023-03-08,2023-03-08 01:00:00,2023-03-08 01:00:00,1,5.98,5.52938938141,5.51352357864,0.450610618591,0.466476421356,0.203049929587,0.217600251681,-0.014550322094
Dublin Airport,Dublin Airport,2023-03-09,2023-03-09 01:00:00,2023-03-09 01:00:00,1,16.32,16.6622886658,14.937628746,-0.342288665771,1.38237125397,0.117161530716,1.9109502838,-1.79378875308
Dublin Airport,Dublin Airport,2023-03-10,2023-03-10 01:00:00,2023-03-10 01:00:00,1,8.69,9.23007965088,8.04878044128,-0.540079650879,0.641219558716,0.291686029293,0.41116252248,-0.119476493186
Dublin Airport,Dublin Airport,2023-03-11,2023-03-11 01:00:00,2023-03-11 01:00:00,1,53.08,30.3338279724,30.5991344452,22.7461720276,22.4808655548,517.388341909,505.389316093,11.9990258152
Dublin Airport,Dublin Airport,2023-03-12,2023-03-12 01:00:00,2023-03-12 01:00:00,1,28,21.7108955383,19.5043182373,6.28910446167,8.4956817627,39.5528349298,72.176608613,-32.6237736832
Dublin Airport,Dublin Airport,2023-03-13,2023-03-13 01:00:00,2023-03-13 01:00:00,1,1.23,10.8399019241,9.27941036224,-9.60990192413,-8.04941036224,92.3502149915,64.7930071798,27.5572078117
Dublin Airport,Dublin Airport,2023-03-14,2023-03-14 01:00:00,2023-03-14 01:00:00,1,13.38,18.2736148834,16.1659030914,-4.89361488342,-2.78590309143,23.9474666273,7.76125603484,16.1862105924
Dublin Airport,Dublin Airport,2023-03-15,2023-03-15 01:00:00,2023-03-15 01:00:00,1,18.49,25.2095031738,21.6859912872,-6.71950317383,-3.19599128723,45.1517229031,10.2143603081,34.937362595
Dublin Airport,Dublin Airport,2023-03-16,2023-03-16 01:00:00,2023-03-16 01:00:00,1,11.75,16.5327625275,12.6722860336,-4.78276252747,-0.92228603363,22.8748173941,0.85061152783,22.0242058663
Dublin Airport,Dublin Airport,2023-03-17,2023-03-17 01:00:00,2023-03-17 01:00:00,1,12.62,13.9826784134,13.7023410797,-1.36267841339,-1.08234107971,1.85689245832,1.17146221283,0.68543024549
Dublin Airport,Dublin Airport,2023-03-18,2023-03-18 01:00:00,2023-03-18 01:00:00,1,12.9472363,12.7536869049,12.6323270798,0.193549395093,0.314909220227,0.0374613683408,0.099167816984,-0.0617064486432
Dublin Airport,Dublin Airport,2023-03-19,2023-03-19 01:00:00,2023-03-19 01:00:00,1,8.510961382,8.66561698914,8.36096572876,-0.154655607136,0.14999565324,0.0239183568185,0.022498695991,0.00141966082756
Dublin Airport,Dublin Airport,2023-03-20,2023-03-20 01:00:00,2023-03-20 01:00:00,1,1.76,4.48884963989,4.40096950531,-2.72884963989,-2.64096950531,7.44662035714,6.97471992798,0.471900429164
Dublin Airport,Dublin Airport,2023-03-21,2023-03-21 01:00:00,2023-03-21 01:00:00,1,2.85,5.09493637085,5.23203039169,-2.24493637085,-2.38203039169,5.03973930916,5.67406878695,-0.634329477786
Dublin Airport,Dublin Airport,2023-03-22,2023-03-22 01:00:00,2023-03-22 01:00:00,1,1.97,22.1320171356,21.8891296387,-20.1620171356,-19.9191296387,406.506934977,396.771725562,9.73520941482
Dublin Airport,Dublin Airport,2023-03-23,2023-03-23 01:00:00,2023-03-23 01:00:00,1,14.24,9.01390647888,8.95199871063,5.22609352112,5.28800128937,27.3120534915,27.9629576364,-0.650904144881
Dublin Airport,Dublin Airport,2023-03-24,2023-03-24 01:00:00,2023-03-24 01:00:00,1,14.16,8.48208045959,9.3932723999,5.67791954041,4.7667276001,32.2387703073,22.7216920135,9.51707829378
Dublin Airport,Dublin Airport,2023-03-25,2023-03-25 01:00:00,2023-03-25 01:00:00,1,8.79,7.64863920212,6.17942762375,1.14136079788,2.61057237625,1.30270447094,6.81508813165,-5.5123836607
Dublin Airport,Dublin Airport,2023-03-26,2023-03-26 01:00:00,2023-03-26 01:00:00,1,23.635,20.691160202,19.9669208527,2.94383979797,3.66807914734,8.66619275613,13.4548046311,-4.78861187501
Dublin Airport,Dublin Airport,2023-03-27,2023-03-27 01:00:00,2023-03-27 01:00:00,1,41.67,19.9499645233,21.9336051941,21.7200354767,19.7363948059,471.759941108,389.525279935,82.2346611738
Dublin Airport,Dublin Airport,2023-03-28,2023-03-28 01:00:00,2023-03-28 01:00:00,1,15.89,15.8127536774,16.7917079926,0.0772463226318,-0.901707992554,0.00596699436014,0.813077303835,-0.807110309475
Dublin Airport,Dublin Airport,2023-03-29,2023-03-29 01:00:00,2023-03-29 01:00:00,1,11.23,18.3304080963,16.2824020386,-7.10040809631,-5.05240203857,50.4157951342,25.5267663594,24.8890287748
Dublin Airport,Dublin Airport,2023-03-30,2023-03-30 01:00:00,2023-03-30 01:00:00,1,23.11,19.7684459686,15.7534656525,3.34155403137,7.35653434753,11.1659833446,54.1185976065,-42.9526142619
Dublin Airport,Dublin Airport,2023-03-31,2023-03-31 01:00:00,2023-03-31 01:00:00,1,22.42,32.6784553528,25.8692207336,-10.2584553528,-3.44922073364,105.235906225,11.8971236694,93.3387825557
Dublin Airport,Dublin Airport,2023-04-01,2023-04-01 01:00:00,2023-04-01 01:00:00,1,3.51,5.85314655304,3.89622044563,-2.34314655304,-0.386220445633,5.49033576902,0.149166232625,5.3411695364
Dublin Airport,Dublin Airport,2023-04-02,2023-04-02 01:00:00,2023-04-02 01:00:00,1,8.7,10.1068525314,8.07953453064,-1.40685253143,0.62046546936,1.9792340452,0.384977398669,1.59425664653
Dublin Airport,Dublin Airport,2023-04-03,2023-04-03 01:00:00,2023-04-03 01:00:00,1,11.2,9.63516235352,10.6978855133,1.56483764648,0.502114486694,2.44871685985,0.252118957748,2.19659790211
Dublin Airport,Dublin Airport,2023-04-04,2023-04-04 01:00:00,2023-04-04 01:00:00,1,23.54,18.2332630157,18.3953914642,5.30673698425,5.14460853577,28.16145742,26.4669969863,1.69446043376
Dublin Airport,Dublin Airport,2023-04-05,2023-04-05 01:00:00,2023-04-05 01:00:00,1,10.38,14.6835660934,11.2956085205,-4.30356609344,-0.915608520508,18.5206811206,0.838338962827,17.6823421578
Dublin Airport,Dublin Airport,2023-04-06,2023-04-06 01:00:00,2023-04-06 01:00:00,1,10.89,9.41525363922,10.5412492752,1.47474636078,0.348750724792,2.17487682863,0.121627068043,2.05324976059
Dublin Airport,Dublin Airport,2023-04-07,2023-04-07 01:00:00,2023-04-07 01:00:00,1,24.35,14.6605815887,15.2133388519,9.68941841125,9.13666114807,93.8848291484,83.4785769347,10.4062522137
Dublin Airport,Dublin Airport,2023-04-08,2023-04-08 01:00:00,2023-04-08 01:00:00,1,14.92,10.9247894287,10.7889928818,3.99521057129,4.13100711823,15.9617075089,17.0652198108,-1.10351230189
Dublin Airport,Dublin Airport,2023-04-09,2023-04-09 01:00:00,2023-04-09 01:00:00,1,12.49,13.9901647568,14.9354629517,-1.50016475677,-2.44546295166,2.25049429747,5.98028904794,-3.72979475047
