station_id,model,horizon,condition,raw_p_value,bh_q_value,bh_reject_q_0_05,family,family_size,alpha,primary_inferential_metric
04032005_10_49,xgboost_direct,3,lags_only,0.1199,0.20006929889298894,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04032005_10_49,xgboost_direct,4,lags_only,0.1267,0.20879642857142858,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04032005_10_49,xgboost_direct,5,lags_only,0.1753,0.2693532449881074,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04032005_10_49,xgboost_direct,6,lags_only,0.0271,0.06252357142857143,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04032005_10_49,xgboost_direct,7,lags_only,0.0213,0.05139733191035219,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,sarima,1,lags_only,0.3037,0.4066720165827658,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,sarima,2,lags_only,0.1737,0.2671671428571429,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,sarima,3,lags_only,0.2038,0.30305281157513975,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,sarima,4,lags_only,0.1625,0.2547053726169844,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,sarima,5,lags_only,0.1727,0.26608156729131177,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,sarima,6,lags_only,0.1732,0.2665794417971409,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,sarima,7,lags_only,0.1801,0.2753252873563219,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,xgboost_direct,1,lags_only,0.6436,0.7345681978798586,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,xgboost_direct,2,lags_only,0.3064,0.4089553719008264,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,xgboost_direct,3,lags_only,0.5862,0.6789949795081968,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,xgboost_direct,4,lags_only,0.4124,0.5021197630586968,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,xgboost_direct,5,lags_only,0.4585,0.5495194805194805,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,xgboost_direct,6,lags_only,0.3492,0.4468258064516129,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
04902001_10_49,xgboost_direct,7,lags_only,0.3554,0.4501733333333333,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,sarima,1,lags_only,0.3512,0.44773791936848045,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,sarima,2,lags_only,0.1644,0.25668357487922705,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,sarima,3,lags_only,0.0877,0.15699897070467142,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,sarima,4,lags_only,0.0341,0.07481814653081029,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,sarima,5,lags_only,0.0207,0.05027142857142857,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,sarima,6,lags_only,0.0319,0.07166010928961748,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,sarima,7,lags_only,0.0282,0.0645672911392405,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,xgboost_direct,1,lags_only,0.6698,0.7612052274440814,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,xgboost_direct,2,lags_only,0.7249,0.8158282229965157,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,xgboost_direct,3,lags_only,0.6617,0.7528703396226416,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,xgboost_direct,4,lags_only,0.5716,0.6644666323907455,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,xgboost_direct,5,lags_only,0.2956,0.3980652769505658,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,xgboost_direct,6,lags_only,0.0601,0.11614196581196581,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
05019002_10_49,xgboost_direct,7,lags_only,0.2343,0.33557246835443033,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,sarima,1,lags_only,0.1874,0.28437006711409396,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,sarima,2,lags_only,0.1273,0.2097087795992714,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,sarima,3,lags_only,0.1847,0.2810273889636608,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,sarima,4,lags_only,0.4038,0.493642497972425,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,sarima,5,lags_only,0.2734,0.37600815085158146,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,sarima,6,lags_only,0.3853,0.4757855270344074,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,sarima,7,lags_only,0.5446,0.6379521885521885,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,xgboost_direct,1,lags_only,0.9874,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,xgboost_direct,2,lags_only,0.4123,0.5021197630586968,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,xgboost_direct,3,lags_only,0.6645,0.7557517605633802,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,xgboost_direct,4,lags_only,0.8565,0.9409846938775511,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,xgboost_direct,5,lags_only,0.3704,0.460654660434424,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,xgboost_direct,6,lags_only,0.2519,0.3550784912718205,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003001_10_49,xgboost_direct,7,lags_only,0.7068,0.7982391608391608,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,sarima,1,lags_only,0.0993,0.172307981580967,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,sarima,2,lags_only,0.0343,0.0750385099177552,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,sarima,3,lags_only,0.1101,0.18667874015748032,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,sarima,4,lags_only,0.2632,0.3657622618315919,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,sarima,5,lags_only,0.4108,0.5007109433962265,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,sarima,6,lags_only,0.5782,0.6709914828116983,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,sarima,7,lags_only,0.7795,0.8697012089810017,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,xgboost_direct,1,lags_only,0.9494,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,xgboost_direct,2,lags_only,0.3487,0.44656510903426794,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,xgboost_direct,3,lags_only,0.128,0.2106317321688501,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,xgboost_direct,4,lags_only,0.0792,0.14487961165048543,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,xgboost_direct,5,lags_only,0.094,0.16617200938232993,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,xgboost_direct,6,lags_only,0.222,0.3222741573033708,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07003004_10_49,xgboost_direct,7,lags_only,0.1913,0.2889307281229125,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,sarima,1,lags_only,0.4841,0.5753219973718791,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,xgboost_direct,1,lags_only,0.995,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,xgboost_direct,2,lags_only,0.0335,0.07407677261613693,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,xgboost_direct,3,lags_only,0.0173,0.043485603112840464,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,xgboost_direct,4,lags_only,0.0112,0.030732038834951455,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,xgboost_direct,5,lags_only,0.0049,0.01540876216968011,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,xgboost_direct,6,lags_only,0.0061,0.018463319946452478,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07015001_10_49,xgboost_direct,7,lags_only,0.0135,0.03578370457209847,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,sarima,1,lags_only,0.2514,0.3545947598253275,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,sarima,2,lags_only,0.0469,0.09536052158273381,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,sarima,3,lags_only,0.1019,0.1754060905976399,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,sarima,4,lags_only,0.2153,0.3153827664399093,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,sarima,5,lags_only,0.3096,0.4115259259259259,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,sarima,6,lags_only,0.6939,0.7856323985978968,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,sarima,7,lags_only,0.9097,0.9890991584515507,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,xgboost_direct,1,lags_only,0.7093,0.8004628400299476,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,xgboost_direct,2,lags_only,0.4557,0.5468883757961783,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,xgboost_direct,3,lags_only,0.4836,0.5750300289245333,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,xgboost_direct,4,lags_only,0.3946,0.48488619565217395,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,xgboost_direct,5,lags_only,0.4482,0.539462443438914,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,xgboost_direct,6,lags_only,0.2347,0.3356462365591398,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07026001_10_49,xgboost_direct,7,lags_only,0.1482,0.23622150158618258,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,sarima,1,lags_only,0.2001,0.2988283355350066,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,xgboost_direct,1,lags_only,0.8548,0.9398019936785801,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,xgboost_direct,2,lags_only,0.0638,0.12193727810650888,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,xgboost_direct,3,lags_only,0.0339,0.07452396694214876,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,xgboost_direct,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,xgboost_direct,5,lags_only,0.1497,0.23810882870207528,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,xgboost_direct,6,lags_only,0.0184,0.04571692307692307,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032002_10_49,xgboost_direct,7,lags_only,0.0009,0.003585726872246696,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,sarima,1,lags_only,0.1935,0.29128062583222375,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,sarima,2,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,sarima,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,sarima,4,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,sarima,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,sarima,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,sarima,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,xgboost_direct,1,lags_only,0.9369,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,xgboost_direct,2,lags_only,0.2791,0.3812961329305136,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,xgboost_direct,3,lags_only,0.1199,0.20006929889298894,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,xgboost_direct,4,lags_only,0.0958,0.1680851937984496,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,xgboost_direct,5,lags_only,0.0805,0.14684187172246874,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,xgboost_direct,6,lags_only,0.0168,0.04239375,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07032003_10_49,xgboost_direct,7,lags_only,0.4769,0.5684084870848708,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,sarima,1,lags_only,0.0976,0.17014155744024673,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,sarima,2,lags_only,0.0166,0.04205333333333334,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,sarima,3,lags_only,0.049,0.09843536206130608,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,sarima,4,lags_only,0.148,0.23615243472124206,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,sarima,5,lags_only,0.2283,0.32909550525980236,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,sarima,6,lags_only,0.3645,0.4548203642384106,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,sarima,7,lags_only,0.5973,0.6895559356650498,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,xgboost_direct,1,lags_only,0.9931,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,xgboost_direct,2,lags_only,0.2323,0.33358545570022236,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,xgboost_direct,3,lags_only,0.0024,0.008439191290824261,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,xgboost_direct,4,lags_only,0.0009,0.003585726872246696,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,xgboost_direct,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,xgboost_direct,6,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040003_10_49,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,sarima,1,lags_only,0.4429,0.5339359637430019,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,sarima,2,lags_only,0.0005,0.0021887705711519847,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,sarima,3,lags_only,0.0003,0.0014087227414330216,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,sarima,4,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,sarima,5,lags_only,0.0319,0.07166010928961748,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,sarima,6,lags_only,0.0138,0.0363022687609075,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,sarima,7,lags_only,0.0613,0.11800706683695189,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,xgboost_direct,1,lags_only,0.9997,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,xgboost_direct,2,lags_only,0.6391,0.7310928914748293,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,xgboost_direct,3,lags_only,0.4892,0.5806200524934384,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,xgboost_direct,4,lags_only,0.256,0.3592898820608318,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,xgboost_direct,5,lags_only,0.3157,0.417792039800995,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,xgboost_direct,6,lags_only,0.0894,0.15922284363922803,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07040006_10_47,xgboost_direct,7,lags_only,0.2794,0.3815906976744186,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07042001_10_49,sarima,1,lags_only,0.2701,0.3729441832061069,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07042001_10_49,sarima,2,lags_only,0.0559,0.10961830008673026,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07042001_10_49,sarima,3,lags_only,0.075,0.1387116564417178,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07042001_10_49,sarima,4,lags_only,0.1136,0.19110833333333335,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07042001_10_49,sarima,5,lags_only,0.205,0.30388669724770645,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
07042001_10_49,sarima,6,lags_only,0.2903,0.39291727027835976,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
